usage_id,user_id,feature,plan,usage_count,first_used_date,last_used_date
fu_6fa1548e9a78,usr_00636,ai_write,free,16,2024-12-20,2024-08-13
fu_b55e21d29417,usr_00636,template_picker,free,29,2024-08-21,2024-11-10
fu_1f4b0c0767af,usr_04846,ai_rewrite,free,25,2025-06-17,2025-06-24
fu_c20a61bb2d81,usr_04846,ai_write,free,26,2025-06-24,2025-06-28
fu_2238c3cd6689,usr_04846,export_docx,free,24,2025-06-21,2025-06-18
fu_55b3789f9318,usr_04846,comments,free,18,2025-06-23,2025-06-20
fu_7c552400b66d,usr_04846,template_picker,free,1,2025-06-26,2025-06-29
fu_0eb89a57cbbc,usr_04846,export_pdf,free,3,2025-06-25,2025-06-25
fu_063e3cab9212,usr_04846,version_history,free,6,2025-06-20,2025-06-26
fu_e99fe323ec5f,usr_04846,grammar_fix,free,26,2025-06-16,2025-06-27
fu_3bcbb5d99237,usr_04846,doc_editor,free,17,2025-06-28,2025-06-13
fu_362df6370647,usr_03360,ai_write,free,2,2025-01-17,2025-06-21
fu_8981488370b2,usr_03360,ai_rewrite,free,22,2025-01-13,2025-01-21
fu_291913e85edd,usr_03360,grammar_fix,free,12,2025-03-27,2025-02-12
fu_41bedf4c17f2,usr_03360,template_picker,free,2,2025-06-25,2025-03-10
fu_0f0951f8e6ba,usr_03360,doc_editor,free,21,2025-06-17,2025-02-12
fu_3333321891d6,usr_03360,export_docx,free,5,2025-05-22,2025-06-25
fu_ab7007ed64a7,usr_04521,ai_rewrite,free,1,2025-05-28,2025-06-27
fu_45b30afbf4ac,usr_04521,grammar_fix,free,17,2025-05-23,2025-06-09
fu_50ce6f1a91ec,usr_04521,export_pdf,free,18,2025-06-26,2025-06-16
fu_e8818d040632,usr_04521,comments,free,17,2025-06-15,2025-05-24
fu_60338c7c0a68,usr_03750,template_picker,free,21,2025-02-23,2025-03-28
fu_7a8510e7a8d8,usr_03750,version_history,free,12,2025-06-27,2025-06-24
fu_1cb99ff7ac22,usr_03750,comments,free,15,2025-04-07,2025-03-16
fu_cb363ef3bad3,usr_04310,template_picker,free,6,2025-05-30,2025-04-23
fu_e1d1836c4e11,usr_04310,grammar_fix,free,12,2025-06-22,2025-06-06
fu_6d442615a8f4,usr_04310,ai_write,free,9,2025-05-30,2025-06-27
fu_0c9d65338874,usr_04310,export_pdf,free,29,2025-04-27,2025-05-29
fu_52087e1e0d9d,usr_04310,export_docx,free,30,2025-05-31,2025-04-29
fu_cbd58f25901c,usr_04310,version_history,free,18,2025-05-16,2025-06-28
fu_e2df821145f8,usr_04310,ai_rewrite,free,3,2025-06-14,2025-05-28
fu_c2790528176d,usr_04310,comments,free,8,2025-04-27,2025-06-16
fu_c09cd2a64c94,usr_04310,doc_editor,free,16,2025-06-22,2025-05-26
fu_e4511cd4d50c,usr_03007,export_pdf,pro,16,2025-04-05,2025-02-04
fu_7158fffd0843,usr_03007,grammar_fix,pro,6,2025-05-13,2024-12-15
fu_8c5215865c9f,usr_03007,collaboration,pro,14,2025-02-21,2025-04-06
fu_77238aeb48ee,usr_03007,ai_rewrite,pro,5,2025-06-05,2025-04-25
fu_2de5dfe5b59a,usr_02740,export_pdf,free,22,2025-04-03,2024-11-18
fu_c1cc3b47604b,usr_02740,template_picker,free,14,2025-02-28,2025-06-25
fu_63c69204c837,usr_00904,version_history,free,15,2024-07-23,2024-09-14
fu_48ba5edef551,usr_00904,comments,free,11,2024-08-18,2024-05-10
fu_ec8978820c9b,usr_00904,export_pdf,free,15,2025-01-10,2025-03-27
fu_3377b61efebd,usr_00904,ai_write,free,17,2024-07-20,2025-02-28
fu_8c290f3a7e09,usr_00904,ai_rewrite,free,30,2025-05-18,2025-01-08
fu_b4f6db441c42,usr_00904,template_picker,free,3,2025-06-03,2025-05-25
fu_8123883daaee,usr_00904,grammar_fix,free,11,2025-05-24,2024-05-03
fu_2deb9a058c5b,usr_00904,doc_editor,free,1,2024-07-02,2024-09-09
fu_cef6e840ab24,usr_00141,export_docx,free,26,2024-08-21,2024-02-21
fu_67415526c88e,usr_00141,ai_write,free,13,2024-09-26,2025-01-02
fu_de2ff39ccfdd,usr_00141,grammar_fix,free,4,2024-09-20,2024-03-08
fu_e5a9e8f5859f,usr_00141,doc_editor,free,19,2024-12-11,2024-12-03
fu_32f51fec70db,usr_00141,ai_rewrite,free,2,2025-04-14,2024-05-31
fu_d69fc73f7e3b,usr_00141,template_picker,free,22,2024-03-15,2024-05-15
fu_1e5b5d0b93d6,usr_00141,comments,free,8,2025-04-05,2024-10-05
fu_735f512fb206,usr_04805,comments,free,5,2025-06-12,2025-06-15
fu_13728b637eea,usr_04805,export_docx,free,23,2025-06-13,2025-06-12
fu_6f6afab04b4a,usr_04805,grammar_fix,free,7,2025-06-28,2025-06-26
fu_887eb63b4b51,usr_04805,export_pdf,free,3,2025-06-22,2025-06-25
fu_68e2d9e5ff73,usr_04805,version_history,free,14,2025-06-12,2025-06-22
fu_3b0ff08695f2,usr_04805,doc_editor,free,23,2025-06-20,2025-06-14
fu_b7caf8cf401e,usr_04805,ai_write,free,18,2025-06-19,2025-06-23
fu_b67898cb3109,usr_04805,template_picker,free,16,2025-06-23,2025-06-28
fu_25afbc70eac9,usr_04805,ai_rewrite,free,27,2025-06-22,2025-06-11
fu_e96c5eb43710,usr_04043,version_history,business,15,2025-04-28,2025-03-29
fu_8206de4ad91d,usr_04043,brand_voice,business,79,2025-06-02,2025-05-20
fu_7d5e2771e7ac,usr_04368,ai_write,pro,11,2025-05-19,2025-06-16
fu_4b91a6e472ed,usr_04368,grammar_fix,pro,11,2025-04-26,2025-05-27
fu_9f5e36346d20,usr_04368,comments,pro,11,2025-05-13,2025-05-01
fu_c6b9a052c583,usr_04368,brand_voice,pro,1,2025-05-12,2025-06-11
fu_28927e9ed77f,usr_04368,template_picker,pro,8,2025-05-31,2025-06-20
fu_3207d3c911db,usr_00952,doc_editor,free,22,2025-06-16,2024-07-18
fu_8ac4613734b6,usr_00952,template_picker,free,30,2024-12-01,2024-08-19
fu_2768416532ff,usr_00952,version_history,free,26,2024-10-21,2025-03-01
fu_eeb4734db4f7,usr_00952,grammar_fix,free,4,2025-03-02,2024-07-04
fu_ff7f8f6a74e9,usr_00952,ai_rewrite,free,11,2024-10-11,2024-08-31
fu_3619d2965940,usr_00952,comments,free,4,2025-03-17,2024-06-09
fu_e7085802897f,usr_03632,ai_write,free,7,2025-04-19,2025-05-13
fu_50c73f1ba312,usr_03632,export_docx,free,14,2025-05-25,2025-02-25
fu_ac700bcad239,usr_03632,export_pdf,free,11,2025-03-19,2025-05-23
fu_eecaecdbfe2f,usr_03632,comments,free,2,2025-02-21,2025-05-12
fu_deec7f215e30,usr_04525,export_docx,free,13,2025-05-13,2025-06-15
fu_48e203c26e3a,usr_04525,grammar_fix,free,30,2025-05-21,2025-05-20
fu_363907f98efc,usr_04525,export_pdf,free,21,2025-05-20,2025-05-29
fu_044a289bfde0,usr_04525,version_history,free,13,2025-06-19,2025-05-19
fu_69fd43772d18,usr_04525,template_picker,free,29,2025-05-31,2025-06-18
fu_4fb307f654ba,usr_00994,doc_editor,free,6,2025-04-15,2024-07-06
fu_088cb828d707,usr_00994,comments,free,9,2024-07-05,2025-06-21
fu_8c1c08a724c5,usr_00994,ai_write,free,19,2025-03-15,2025-02-19
fu_26afec91c35d,usr_00994,template_picker,free,22,2024-12-14,2024-05-30
fu_d0d6400967aa,usr_00994,ai_rewrite,free,15,2024-09-21,2024-10-02
fu_60f5eb9a5a07,usr_00994,version_history,free,3,2024-07-20,2024-09-24
fu_69f6e13b5f1c,usr_00964,export_docx,pro,10,2024-06-20,2024-11-26
fu_77029680ed64,usr_00964,export_pdf,pro,6,2024-07-26,2024-08-24
fu_ad2c8489160b,usr_00964,brand_voice,pro,7,2024-07-26,2024-08-21
fu_c35e04cd0172,usr_00964,ai_write,pro,11,2024-06-09,2024-11-14
fu_d2cbb84e6055,usr_00964,doc_editor,pro,5,2024-10-14,2024-09-12
fu_87433407f0fb,usr_00964,seo_check,pro,13,2025-06-06,2024-10-27
fu_e2135c714327,usr_00964,grammar_fix,pro,8,2024-05-29,2025-02-04
fu_8724be1fae99,usr_00964,collaboration,pro,6,2024-06-04,2024-05-19
fu_f7d82108e330,usr_00964,template_picker,pro,13,2024-04-24,2025-01-24
fu_1dad171b48c4,usr_00964,comments,pro,14,2024-10-13,2024-09-23
fu_9e20735af709,usr_00998,export_docx,pro,8,2024-06-11,2025-01-14
fu_8498976b85d1,usr_00998,template_picker,pro,12,2024-12-09,2024-04-27
fu_aa7c91b19756,usr_00998,ai_write,pro,4,2024-08-04,2025-03-05
fu_0baeb3a89948,usr_00998,version_history,pro,27,2024-07-12,2025-05-07
fu_c50e486aded1,usr_04352,doc_editor,free,26,2025-05-23,2025-06-10
fu_a4f2c3dd980d,usr_04352,export_docx,free,3,2025-06-22,2025-05-23
fu_1ef66e29258d,usr_04352,ai_rewrite,free,1,2025-05-09,2025-06-23
fu_e15169dbbcc9,usr_04837,template_picker,pro,9,2025-06-13,2025-06-25
fu_065e4a3714f1,usr_04837,brand_voice,pro,13,2025-06-18,2025-06-12
fu_b7dc6f8bdbd8,usr_03152,ai_write,pro,14,2025-05-23,2025-06-29
fu_d0ad7a5d70fd,usr_03152,version_history,pro,11,2025-04-16,2025-06-02
fu_cf74fb6ff349,usr_03152,seo_check,pro,3,2025-05-31,2025-02-08
fu_5290751b391d,usr_03152,export_docx,pro,17,2025-06-23,2025-06-05
fu_2089c3f3bc49,usr_03152,export_pdf,pro,30,2025-06-27,2024-12-17
fu_15ec7a2c5d29,usr_03152,grammar_fix,pro,4,2025-04-18,2025-02-27
fu_f1f05380398b,usr_03152,ai_rewrite,pro,23,2025-01-27,2025-02-08
fu_a428400f188c,usr_03152,doc_editor,pro,22,2025-01-06,2025-03-13
fu_40624c433faf,usr_00342,seo_check,business,78,2024-04-06,2025-04-21
fu_7f101c6a6c3f,usr_00342,grammar_fix,business,75,2025-04-22,2024-07-08
fu_83ae3af6a7c4,usr_00342,ai_rewrite,business,19,2025-01-05,2024-08-20
fu_a73bc79d5764,usr_00342,template_picker,business,50,2024-06-26,2025-06-12
fu_db11fe60d81f,usr_00342,collaboration,business,10,2025-02-09,2024-03-18
fu_4e0a1ebb34a0,usr_00342,doc_editor,business,22,2024-08-17,2024-06-27
fu_9ed6077c5a84,usr_02311,template_picker,business,6,2025-05-14,2024-10-08
fu_08722c70922c,usr_02311,ai_rewrite,business,26,2025-06-20,2025-04-25
fu_24c67cdb2ac1,usr_02311,export_docx,business,63,2025-02-20,2024-12-17
fu_9b01fe962cf7,usr_02311,grammar_fix,business,28,2024-10-11,2025-01-26
fu_7036e4a33261,usr_02311,version_history,business,13,2025-02-13,2025-01-11
fu_6266bf77d00c,usr_02311,export_pdf,business,69,2024-10-05,2025-01-16
fu_c8ccbacd11ce,usr_02311,seo_check,business,72,2024-10-13,2025-05-03
fu_49b25a67ad92,usr_02311,collaboration,business,58,2025-05-04,2025-03-24
fu_daba5bef4071,usr_02311,ai_write,business,74,2024-09-24,2025-03-25
fu_fe1e1f1171cf,usr_03894,ai_rewrite,free,30,2025-06-10,2025-05-22
fu_d60baacddb17,usr_03894,doc_editor,free,4,2025-03-30,2025-06-25
fu_f80b74e13d04,usr_03894,export_pdf,free,25,2025-06-29,2025-04-05
fu_32f5dee00014,usr_03894,ai_write,free,6,2025-03-11,2025-05-18
fu_f6f337f3a0e7,usr_03894,grammar_fix,free,19,2025-06-10,2025-05-07
fu_04687f3e7d38,usr_03894,export_docx,free,16,2025-05-29,2025-03-21
fu_c486625387ff,usr_01648,doc_editor,pro,18,2025-02-25,2024-11-14
fu_e23e483fe74f,usr_01648,export_pdf,pro,14,2024-07-14,2024-12-24
fu_cfc6ea20121b,usr_01648,grammar_fix,pro,18,2024-08-15,2024-08-06
fu_3be0a648cc7d,usr_01648,ai_rewrite,pro,25,2024-08-03,2025-01-11
fu_2ac1258bde11,usr_02129,template_picker,free,26,2025-06-23,2025-05-01
fu_4d86531a340e,usr_02129,ai_write,free,28,2025-02-15,2025-05-25
fu_50e0a6690cf4,usr_02129,version_history,free,22,2025-06-16,2025-06-02
fu_4f4ac6c80b99,usr_02129,grammar_fix,free,30,2024-12-06,2024-10-26
fu_e29787358876,usr_02129,export_docx,free,25,2025-03-25,2024-11-30
fu_8d654e65f690,usr_02129,doc_editor,free,24,2025-05-10,2024-12-15
fu_f831c9b7066f,usr_02129,ai_rewrite,free,14,2025-06-08,2025-02-19
fu_9c2a4b97c7ff,usr_03183,template_picker,free,5,2025-02-08,2025-02-13
fu_ea95b9dcd433,usr_03183,doc_editor,free,15,2025-06-02,2025-01-17
fu_d011356644b2,usr_03183,grammar_fix,free,27,2025-04-15,2025-05-31
fu_7c38c7a63426,usr_03183,export_pdf,free,7,2025-01-17,2025-04-11
fu_9e1edc5b136b,usr_03183,comments,free,19,2025-05-13,2025-01-22
fu_385213d1fcf6,usr_03126,template_picker,free,4,2025-03-07,2024-12-22
fu_5bc21c0bb23b,usr_03126,comments,free,21,2025-03-08,2025-01-17
fu_6e98dd617da9,usr_03947,grammar_fix,pro,25,2025-04-19,2025-03-14
fu_807bb0480b5a,usr_03947,export_docx,pro,5,2025-06-19,2025-06-03
fu_b47ae9c01278,usr_03947,export_pdf,pro,21,2025-03-27,2025-04-14
fu_549061c46c19,usr_03947,template_picker,pro,9,2025-06-28,2025-06-18
fu_fa3359551c3f,usr_02538,ai_write,free,16,2025-02-19,2025-03-08
fu_664dccb5559c,usr_02538,version_history,free,28,2025-05-12,2024-11-29
fu_dc84e43c89a8,usr_04703,export_docx,pro,24,2025-05-30,2025-06-24
fu_cf460e54c7cf,usr_04703,export_pdf,pro,16,2025-06-17,2025-06-05
fu_8eeae7f5e5df,usr_04703,seo_check,pro,22,2025-06-06,2025-06-23
fu_2bd5555893ea,usr_04703,grammar_fix,pro,21,2025-06-06,2025-06-10
fu_dcdc22c991e9,usr_04703,template_picker,pro,15,2025-06-13,2025-06-24
fu_c36c97ea6a45,usr_04703,doc_editor,pro,8,2025-06-11,2025-05-30
fu_d19419141e21,usr_04703,ai_rewrite,pro,15,2025-06-05,2025-06-13
fu_1f2ce2a2638a,usr_04703,comments,pro,23,2025-06-05,2025-06-29
fu_221d06572985,usr_01038,export_docx,pro,4,2025-03-12,2025-02-25
fu_910e7a3a18bf,usr_01038,seo_check,pro,1,2024-11-02,2024-07-04
fu_41398db4c841,usr_01038,brand_voice,pro,25,2024-07-31,2025-03-31
fu_64b26b50b8ee,usr_01038,doc_editor,pro,2,2024-08-22,2025-01-26
fu_f20303d6d81e,usr_04606,seo_check,pro,8,2025-06-06,2025-06-09
fu_24c0fbcac139,usr_04606,grammar_fix,pro,21,2025-06-26,2025-05-21
fu_57b63148ba0e,usr_04606,export_docx,pro,1,2025-05-25,2025-05-25
fu_625e23476670,usr_04606,ai_rewrite,pro,24,2025-06-29,2025-06-08
fu_26a1547b2532,usr_01450,grammar_fix,free,24,2025-06-03,2024-09-03
fu_5520e4435a7a,usr_01450,ai_rewrite,free,15,2024-08-31,2025-03-01
fu_27f5041eb89c,usr_01450,template_picker,free,23,2025-04-18,2024-07-01
fu_623bb35a9cce,usr_01450,version_history,free,19,2025-04-08,2025-02-10
fu_9070bf0095d3,usr_01450,doc_editor,free,28,2024-09-27,2025-03-28
fu_b093f97f0fcc,usr_01450,export_pdf,free,25,2025-05-28,2024-10-24
fu_14b5f4caf50a,usr_01450,comments,free,11,2024-12-17,2024-09-12
fu_b697f461673b,usr_01450,ai_write,free,30,2025-03-28,2024-12-29
fu_e5c300e5c21c,usr_03468,export_pdf,free,13,2025-06-05,2025-06-14
fu_d0c97b146ef9,usr_03468,ai_write,free,13,2025-01-29,2025-06-08
fu_b194715b071a,usr_03468,ai_rewrite,free,23,2025-06-20,2025-04-07
fu_c5f7b44bdd1c,usr_03468,version_history,free,15,2025-06-29,2025-02-04
fu_36aa5ac2dc05,usr_03468,comments,free,11,2025-03-18,2025-05-23
fu_466fe4a629e5,usr_01265,grammar_fix,pro,22,2025-04-20,2024-05-31
fu_3eb8c35c142b,usr_01265,template_picker,pro,16,2024-10-31,2024-06-23
fu_ec1eee6b5804,usr_04905,template_picker,business,63,2025-06-24,2025-06-23
fu_af7739d7ef5b,usr_04905,doc_editor,business,18,2025-06-20,2025-06-23
fu_d8549142828a,usr_04905,export_pdf,business,3,2025-06-26,2025-06-25
fu_03bb79697a71,usr_04905,collaboration,business,25,2025-06-22,2025-06-29
fu_7001cfb659d7,usr_02223,template_picker,free,23,2025-02-03,2024-10-18
fu_34d7df14c908,usr_02223,grammar_fix,free,21,2024-12-04,2025-03-14
fu_e27f140ae106,usr_02223,export_docx,free,23,2025-05-31,2025-06-14
fu_f931d8900b0a,usr_02223,export_pdf,free,5,2025-03-27,2025-01-16
fu_3c9965beef00,usr_02223,comments,free,13,2025-05-08,2025-02-23
fu_73afec5688b1,usr_02223,ai_rewrite,free,29,2024-12-29,2025-05-17
fu_905e7068568b,usr_02218,grammar_fix,pro,20,2024-11-09,2025-02-25
fu_bed4469a16bb,usr_02218,seo_check,pro,8,2025-04-28,2025-06-29
fu_0e98feb3c77c,usr_02218,version_history,pro,9,2025-05-21,2025-05-07
fu_577b4d0f0993,usr_02218,brand_voice,pro,24,2025-04-27,2025-03-29
fu_396ceed3b20a,usr_02218,export_docx,pro,10,2024-10-22,2025-01-20
fu_e390969f1c4e,usr_02218,ai_write,pro,26,2024-11-11,2024-09-29
fu_38750737fa16,usr_02218,ai_rewrite,pro,24,2025-05-15,2025-01-24
fu_aa19fa2bdcd0,usr_04591,comments,free,10,2025-05-30,2025-06-01
fu_02cb8b073900,usr_04591,ai_write,free,25,2025-06-25,2025-06-03
fu_cd5d8c352a01,usr_04591,export_docx,free,29,2025-06-19,2025-06-04
fu_c7ddd76fad7f,usr_04591,ai_rewrite,free,3,2025-06-11,2025-05-20
fu_7d4a4efb31d0,usr_04591,export_pdf,free,25,2025-06-20,2025-06-29
fu_94733443aac5,usr_01068,export_docx,free,4,2024-10-12,2025-06-06
fu_be4211a405ad,usr_01068,version_history,free,9,2024-08-26,2025-05-14
fu_faeb42376e8a,usr_01068,doc_editor,free,8,2024-10-07,2025-06-26
fu_34d7ddb64213,usr_01068,export_pdf,free,17,2025-02-25,2025-02-02
fu_38175b3ad0a2,usr_01068,grammar_fix,free,6,2025-01-05,2025-04-28
fu_80e27a3d4dc2,usr_01068,ai_write,free,3,2025-02-20,2025-03-19
fu_2222596d8154,usr_01068,ai_rewrite,free,7,2024-11-30,2025-05-07
fu_843bb832e3ec,usr_00553,seo_check,business,38,2025-02-07,2025-02-22
fu_e47648f332fb,usr_00553,brand_voice,business,33,2024-04-29,2024-05-17
fu_3362c3ec8b87,usr_00553,export_pdf,business,17,2025-01-25,2024-04-20
fu_117a65a294bf,usr_00553,export_docx,business,6,2025-04-16,2024-05-08
fu_8b7adccbf03b,usr_00553,version_history,business,61,2024-08-03,2025-05-31
fu_31669469b2bc,usr_00553,comments,business,28,2024-10-04,2024-05-27
fu_f14775370a7c,usr_00553,ai_rewrite,business,75,2025-03-28,2024-07-19
fu_4b07b2e0e9ea,usr_00991,export_pdf,free,20,2025-05-30,2025-05-28
fu_edb6f31e528e,usr_00991,doc_editor,free,27,2024-09-19,2025-03-01
fu_bef64a28d8ab,usr_00991,export_docx,free,27,2024-10-06,2024-05-07
fu_042a58a9ba16,usr_00991,version_history,free,30,2025-02-14,2024-07-02
fu_7777499d291a,usr_01190,comments,free,28,2025-02-04,2024-06-12
fu_fb990fb7e5ce,usr_01190,grammar_fix,free,13,2024-06-05,2025-06-12
fu_3cddb846b460,usr_01190,version_history,free,3,2025-01-21,2025-04-09
fu_cbdab132ef8f,usr_01190,export_pdf,free,18,2025-05-30,2024-06-06
fu_dc9621b13faf,usr_01190,template_picker,free,19,2025-06-03,2025-03-06
fu_e6b009072fc0,usr_01190,doc_editor,free,11,2024-07-16,2024-08-24
fu_6ac20c2c4a47,usr_01190,export_docx,free,10,2025-01-13,2024-12-19
fu_00db051e5258,usr_01190,ai_rewrite,free,7,2024-06-05,2025-06-28
fu_3342951774c5,usr_01190,ai_write,free,28,2025-01-04,2025-06-05
fu_f4759eec4d99,usr_00277,ai_write,free,18,2025-01-05,2024-05-16
fu_51ffa2a3772f,usr_00277,doc_editor,free,29,2025-03-24,2024-03-27
fu_4f2633992126,usr_00277,version_history,free,11,2024-03-26,2025-03-10
fu_7696869bf215,usr_00277,comments,free,17,2024-06-27,2024-04-13
fu_2bbe1233cf01,usr_00277,export_pdf,free,22,2025-03-09,2024-03-25
fu_e858abc2873f,usr_00277,template_picker,free,2,2024-04-28,2024-08-27
fu_98e48c460943,usr_00277,grammar_fix,free,30,2024-04-21,2024-08-25
fu_a7ec314f6476,usr_00277,export_docx,free,17,2024-06-13,2024-06-09
fu_0a9678e2607a,usr_03555,template_picker,free,11,2025-04-22,2025-03-22
fu_374059c1165c,usr_03555,export_docx,free,3,2025-06-10,2025-05-02
fu_a1249ca9a822,usr_03555,grammar_fix,free,30,2025-04-09,2025-02-06
fu_389cb9a26313,usr_02936,comments,free,25,2025-04-20,2025-05-25
fu_f7abb4c927a5,usr_02936,export_pdf,free,23,2025-01-03,2025-04-14
fu_8d66e4bdedb5,usr_02936,grammar_fix,free,26,2025-06-07,2025-02-04
fu_5780d37cd29f,usr_02936,doc_editor,free,9,2025-01-06,2024-12-19
fu_d56429dab3d0,usr_01898,grammar_fix,free,18,2024-09-05,2025-02-27
fu_8d0aa39dc70f,usr_01898,export_docx,free,18,2024-10-22,2024-12-16
fu_a2883c20e36a,usr_01898,version_history,free,12,2024-12-02,2025-01-04
fu_c4676e3e2854,usr_01898,ai_write,free,22,2024-12-21,2024-12-01
fu_2e4adf68349c,usr_01898,template_picker,free,12,2024-11-01,2025-06-25
fu_c655c4a96c72,usr_01898,doc_editor,free,22,2024-10-03,2025-04-09
fu_3b61a4a6a86b,usr_01898,ai_rewrite,free,7,2025-05-28,2025-01-08
fu_f219c0f91055,usr_04267,grammar_fix,free,2,2025-05-11,2025-06-01
fu_99ed95a7171a,usr_00400,template_picker,pro,28,2025-04-12,2025-03-17
fu_8d4739750d56,usr_00400,ai_write,pro,15,2025-02-23,2024-12-12
fu_129fa682b564,usr_00400,grammar_fix,pro,30,2025-03-29,2024-09-18
fu_b41443eb362b,usr_01440,template_picker,free,7,2024-07-03,2025-02-06
fu_47b6fbbddc09,usr_01440,grammar_fix,free,17,2024-10-29,2024-09-21
fu_c6c2c97e72e4,usr_01440,export_docx,free,10,2025-05-23,2024-11-19
fu_18e716d77a7f,usr_00418,version_history,free,9,2024-06-29,2024-12-29
fu_95b036d67616,usr_00418,ai_rewrite,free,1,2024-11-18,2025-01-13
fu_698e0f6693b0,usr_00418,doc_editor,free,7,2024-11-13,2024-09-30
fu_8b3fe9197b18,usr_00418,comments,free,28,2024-04-02,2024-07-27
fu_93e30f6f952a,usr_00418,ai_write,free,21,2024-05-06,2024-07-19
fu_06754a229c36,usr_00418,export_pdf,free,7,2024-07-17,2025-01-06
fu_83c5d573e19f,usr_00418,export_docx,free,2,2024-04-27,2024-06-16
fu_03d55322b81d,usr_00418,template_picker,free,30,2024-11-25,2025-05-01
fu_91913bd43786,usr_03380,export_docx,free,12,2025-06-26,2025-05-30
fu_eaa73c588f8f,usr_03380,doc_editor,free,22,2025-06-23,2025-03-18
fu_07b3f6458576,usr_03380,export_pdf,free,13,2025-04-14,2025-05-15
fu_f5900036ed87,usr_03380,ai_write,free,1,2025-06-02,2025-04-17
fu_59987fc910f0,usr_03380,version_history,free,15,2025-01-29,2025-05-24
fu_b5e2d1d5e193,usr_03380,comments,free,17,2025-01-08,2025-02-25
fu_21a6392ce08d,usr_03380,grammar_fix,free,30,2025-06-18,2025-06-12
fu_bc48df68d464,usr_03380,template_picker,free,24,2025-05-09,2025-03-28
fu_80811d670486,usr_00862,doc_editor,free,23,2025-04-03,2025-01-03
fu_a3030130f910,usr_00862,ai_write,free,26,2024-06-05,2025-01-24
fu_5d8af189fc2d,usr_00862,ai_rewrite,free,15,2024-07-10,2024-12-22
fu_ed6d10586751,usr_00862,grammar_fix,free,26,2025-01-07,2024-04-25
fu_9930ea22db02,usr_00862,export_docx,free,19,2025-01-21,2024-04-17
fu_afa62d246f9f,usr_00862,template_picker,free,26,2024-08-14,2024-04-05
fu_493e0409275e,usr_00862,version_history,free,20,2024-09-15,2025-06-08
fu_11b320dc820e,usr_00862,comments,free,25,2025-05-15,2024-06-09
fu_c2eefc0427e2,usr_00862,export_pdf,free,14,2024-11-20,2025-06-24
fu_5ea8c095a380,usr_00195,export_docx,free,23,2025-02-03,2024-05-19
fu_89866300a9ca,usr_00195,comments,free,16,2025-01-01,2025-04-25
fu_22d7738454a9,usr_00195,ai_write,free,30,2024-03-26,2024-05-01
fu_edd9b49822b3,usr_00195,grammar_fix,free,25,2024-05-08,2025-03-06
fu_91e7d58294fd,usr_00195,ai_rewrite,free,30,2024-11-14,2024-08-29
fu_877de9167c18,usr_00195,template_picker,free,28,2024-08-25,2024-01-31
fu_d751f429eacb,usr_00195,version_history,free,17,2024-10-07,2024-02-15
fu_718ec43dd84a,usr_00195,export_pdf,free,11,2024-09-03,2025-04-30
fu_08c1b6a63143,usr_00195,doc_editor,free,10,2024-05-12,2024-05-14
fu_a68ff2523ed0,usr_03815,ai_write,pro,14,2025-05-08,2025-03-27
fu_ae5ed31b1570,usr_03815,template_picker,pro,12,2025-06-20,2025-03-22
fu_e5bb47b45f88,usr_03815,export_docx,pro,18,2025-05-30,2025-06-27
fu_492d16922039,usr_03815,comments,pro,26,2025-06-05,2025-06-19
fu_ced1138854fb,usr_03815,collaboration,pro,13,2025-06-16,2025-06-15
fu_9a43e7cfff4a,usr_03815,brand_voice,pro,16,2025-03-07,2025-04-14
fu_ad580c395846,usr_03815,version_history,pro,28,2025-03-05,2025-04-29
fu_6666f57df6d3,usr_03815,export_pdf,pro,15,2025-05-05,2025-05-10
fu_c8ac7ecf5226,usr_03815,doc_editor,pro,6,2025-04-17,2025-04-12
fu_fed070001c5c,usr_03815,grammar_fix,pro,27,2025-05-13,2025-06-05
fu_465ffcdfa774,usr_00732,comments,free,29,2025-02-19,2024-12-28
fu_47e1a80966a8,usr_00732,ai_rewrite,free,30,2025-06-13,2024-08-23
fu_fd72f347b2d9,usr_01008,ai_rewrite,free,10,2025-03-28,2024-10-17
fu_446119033499,usr_01008,version_history,free,29,2024-09-17,2025-03-30
fu_e53b3469e5ee,usr_01008,ai_write,free,26,2024-10-07,2024-10-21
fu_80bb965b694b,usr_03622,ai_write,free,30,2025-06-26,2025-06-17
fu_5e872f42e7f5,usr_03622,version_history,free,8,2025-03-22,2025-02-15
fu_6a8875f8f467,usr_03622,comments,free,21,2025-05-31,2025-02-23
fu_7bd0c28df33e,usr_03622,grammar_fix,free,13,2025-05-16,2025-02-26
fu_d51dbb42bb83,usr_03622,doc_editor,free,21,2025-03-11,2025-02-28
fu_2651d1c547b3,usr_04652,ai_rewrite,free,13,2025-06-08,2025-06-17
fu_44d0631ee26e,usr_04652,ai_write,free,12,2025-06-28,2025-05-25
fu_f254a7d92505,usr_04652,template_picker,free,12,2025-06-09,2025-05-29
